pair_ids,id1,id2,label,ast_n1,ast_n2,pss_ast,hk_ast,js_ast,ws_ast,cfg_n1,cfg_n2,pss_cfg,hk_cfg,js_cfg,ws_cfg,ddg_n1,ddg_n2,pss_ddg,hk_ddg,js_ddg,ws_ddg,pdg_n1,pdg_n2,pss_pdg,hk_pdg,js_pdg,ws_pdg,cpg_n1,cpg_n2,pss_cpg,hk_cpg,js_cpg,ws_cpg
18989018_20851065,18989018,20851065,0,273,115,0.469133831625088,0.9976379150069692,0.7377107141184087,0.9486943058598543,109,41,0.4080303956837145,0.9942752288729083,0.5994037988256493,0.969729640554171,93,43,0.6042664752896335,0.985410871251357,0.5850583883124766,0.943064990434347,108,43,0.5882291443115667,0.9898536240171071,0.6149584545116328,0.9657462958577236,273,115,0.5501324975655768,0.9964249892324205,0.7622210124054549,0.9592624824548774
20414923_11082670,20414923,11082670,0,84,345,0.34432149407006035,0.9977276751617318,0.6880550104423703,0.9596608616815375,29,151,0.3164902138310876,0.9969658053266813,0.4954050280071468,0.9678893701454914,35,139,0.47243888509094023,0.986475969825465,0.5992020320602772,0.9595292695218461,35,154,0.47305968437573426,0.9875522040400452,0.6586957038860617,0.9701006059781347,84,345,0.44733066530084953,0.994570485728199,0.743687214910377,0.9711825905703698
18217985_2198730,18217985,2198730,0,171,530,0.38352462035990037,0.9952938139029189,0.7606880835649297,0.9460363252338378,57,204,0.35760078162312864,0.995026990232534,0.696559177336632,0.9787950122054659,62,187,0.5140872688021307,0.9967321593319364,0.6989690766507273,0.9568123444211857,62,210,0.5182828600003707,0.9963489974476558,0.7065915728605778,0.9464019895283361,171,530,0.4759876614512126,0.9957589535589975,0.8219329319132066,0.965668290228891
15510198_8011262,15510198,8011262,0,39,181,0.33154595081600763,0.985486416270486,0.626763524492595,0.9543426920181128,17,71,0.3299194954004726,0.9929394335616062,0.4830406375716425,0.953668544877684,17,70,0.4529687875323671,0.9705766231780268,0.5289568746099684,0.9341287617806253,18,71,0.46186892310544786,0.9747301808138669,0.5159249743974266,0.9435385789075336,39,181,0.4226640967562791,0.9866676073338038,0.6274225460050232,0.9589254920388405
7396682_494226,7396682,494226,1,119,420,0.36698538842622197,0.9970244867048228,0.7328181981040011,0.9569956047747578,40,179,0.323238122897649,0.9851710274724402,0.5991554158131251,0.9668331817512222,47,195,0.46936000104265635,0.9790120128927751,0.6095651756861842,0.9097746544610922,50,199,0.49618642836122434,0.9851074396070294,0.713226896654118,0.9375480462490773,119,420,0.4679516537798928,0.9907741718795962,0.7871695976751434,0.9586734156194785
5744493_647224,5744493,647224,1,89,101,0.8578447800513356,0.996922354643642,0.6740681956655624,0.9702931094982131,28,41,0.6620788130680546,0.9916760157888646,0.5146519700765282,0.9383668805581012,33,42,0.8323925243916893,0.9962154580946299,0.5584853182397811,0.9602632855278497,33,42,0.844857183556537,0.994281071255643,0.5929113300295552,0.9661361229904781,89,101,0.8838868094458739,0.9924800212710901,0.687147768680505,0.958973321746764
23510383_13891080,23510383,13891080,1,912,52,0.29655353466220413,0.9930902907233351,0.6792230102464398,0.9257704975816985,387,17,0.29410935586506165,0.9744231743302948,0.4628107986608655,0.9490568903830323,393,21,0.34517187564791213,0.9730575275933965,0.5245569444339275,0.943664442235634,406,21,0.3404932503183104,0.9702940171308075,0.48918523877689357,0.921376166648224,912,52,0.3334265426288127,0.9870343008206338,0.6814405120330183,0.9424059603771558
3330944_2668634,3330944,2668634,1,184,581,0.3746491257548087,0.9971108538580014,0.8291248646513117,0.9801827536371668,63,213,0.36299494473644084,0.9977162760217293,0.646442125410863,0.9764533963230057,74,175,0.5941876025158874,0.9974483465555765,0.7796051657719743,0.969461364439503,74,206,0.5624500809328343,0.99588989228585,0.6874078584782686,0.9541334024669981,184,581,0.467655639999433,0.9925379245808363,0.8289043617781666,0.9684346343798453
4481712_19096138,4481712,19096138,0,111,122,0.8917419081257716,0.9945163999309274,0.6879887533289202,0.9733271545541078,37,45,0.8110655425202745,0.9848974678264637,0.44817349154472297,0.9521085195773298,38,47,0.8444177309992229,0.9968310567284756,0.6510500911546775,0.9427990872410744,38,48,0.8318517736960936,0.9951345341869116,0.5805325602305432,0.9334674756333213,111,122,0.9107826699967251,0.99613454076058,0.7977149269988798,0.9762839724296215
17716716_9033641,17716716,9033641,0,73,77,0.9360284898821484,0.9988273032881457,0.5863625847663094,0.9726440635232436,27,31,0.8634365627235059,0.9955546694522588,0.3749955520835637,0.9622173228544526,26,29,0.9130033440952487,0.9968455460072085,0.527537148663137,0.9514723434362686,29,31,0.9283046392474701,0.9961525333259098,0.4329384354008762,0.9452093566261474,73,77,0.9466066116293896,0.9978626034761747,0.7202155692917778,0.9781919765075793
17538992_15797402,17538992,15797402,0,37,55,0.6497143027492771,0.9909999515208161,0.5542091967814411,0.9234366769958728,14,17,0.820728619863144,0.987972968870182,0.35537292659493713,0.9209341639186719,16,20,0.832016738152734,0.9918768581689782,0.41748785410152134,0.931834989819476,16,20,0.8370740158438307,0.9901412290680978,0.3563440076870523,0.9329349747066846,37,55,0.7057918232894461,0.9972639610769262,0.6387759949551461,0.9683037417939337
3375718_3631989,3375718,3631989,0,177,45,0.34704945703329304,0.9947017866516114,0.6146322193885392,0.9587142783829199,68,16,0.3315290395622489,0.9773774869506059,0.40861249898814833,0.9466059215006497,64,18,0.48070109522593973,0.9767884728676647,0.49814661057848897,0.9492142267141042,70,18,0.49169678516627663,0.9724274343524812,0.4550242725658872,0.9184208146815046,177,45,0.45275960170566193,0.9773056970903041,0.6615661367236829,0.9123905154756584
7087108_23620712,7087108,23620712,0,54,379,0.3137608434337314,0.9967324722404183,0.7462231990211687,0.9756525694892701,24,143,0.311351685790802,0.9882562759805624,0.5116468189980767,0.9579413608925044,27,144,0.41339655840898226,0.9860110885747978,0.5258820084382736,0.9456087269408079,27,156,0.4404014338681107,0.9774200668683782,0.5758289750698901,0.9247650703008115,54,379,0.38166970282642,0.993266329803056,0.6984587855678406,0.9668672334309798
13783898_18631594,13783898,18631594,0,107,68,0.6127328629217496,0.9980946507318663,0.6440814646645743,0.9736177305302528,35,23,0.6401699247934043,0.994037092707945,0.4643640005921218,0.9550434099149656,39,27,0.7538029966725269,0.9910539437226066,0.5011386308094432,0.9553003203405163,39,27,0.7596091941951413,0.9927882736266775,0.44995583226576563,0.9672621441430336,107,68,0.6740276568989255,0.9972057918035436,0.6814879905765581,0.9780817461837
14590676_11334468,14590676,11334468,0,113,81,0.6826699148477823,0.9989870133290751,0.6835176392154245,0.9688109177155205,38,27,0.7106311237006835,0.9925428078476853,0.4924083675739872,0.9492647713445228,38,32,0.8684148029985967,0.9936136079039625,0.5541461829412611,0.9505082238766603,39,32,0.8564822857795885,0.9963431837529597,0.5319391414235963,0.964356878057496,113,81,0.7417907567403893,0.9975680168937401,0.7540026414740075,0.9819263338756454
17522011_18114701,17522011,18114701,0,82,67,0.788851438090705,0.9956454636213377,0.6842247775619169,0.963603078607014,32,24,0.7360262748604973,0.9995830866588159,0.36419114767368355,0.9589835457972757,33,28,0.8652746177112071,0.9983468713829475,0.4549079789839203,0.9517232203217488,36,30,0.8629055062984552,0.9972933626562985,0.5644316203885658,0.9597253042145221,82,67,0.8345574563898386,0.9985288092052228,0.702426879534224,0.9781569755127918
20210699_21438069,20210699,21438069,0,251,165,0.6330696253184211,0.9979134715370944,0.7827891883607514,0.9722162874452469,88,55,0.611802881958022,0.9880025715575951,0.7445297782875586,0.9685924424385782,99,62,0.6953138801719607,0.9910780634337946,0.6434290261558542,0.901952032393651,99,62,0.717201727919799,0.994632720462951,0.6607998898347149,0.9173196052132929,251,165,0.6995459386227119,0.9954791100644763,0.7896938178717738,0.9713269753836529
335223_17901739,335223,17901739,0,156,197,0.7641373986739439,0.9938572417538974,0.7256207167776276,0.9780933091857524,68,75,0.9023510858981998,0.983237494585281,0.6549817879981876,0.964413682922356,58,72,0.8543221584827834,0.998182759336784,0.6995668970407551,0.9800908936812301,58,76,0.8275043145446378,0.996090886828969,0.6610873081298643,0.9506743406713012,156,197,0.8133288969815882,0.994743146842292,0.7787934427198547,0.9718663263467783
12783713_23467091,12783713,23467091,0,119,117,0.9279251013277808,0.991431138910954,0.688596994372723,0.9475176725722557,43,41,0.9494127141035473,0.98504594059037,0.5641395057579011,0.971490296900966,48,43,0.9047066336291242,0.9959032404271575,0.55550359271032,0.9314815420304666,48,44,0.908431902689576,0.9914368481317823,0.5711849214375737,0.9136707999497833,119,117,0.9508688140900983,0.9968174047483319,0.7290770747515503,0.9640687068835131
19738435_22022715,19738435,22022715,0,40,38,0.8941385278941124,0.9905715867475835,0.48442645775101256,0.9243222557367947,14,14,0.960938937146149,0.9922741493723605,0.2127876805950889,0.9483180161602178,17,14,0.8530502272292192,0.9916760321648966,0.2271780129716472,0.9404501040157092,17,16,0.9272768257616372,0.9960320202554459,0.3216290244177432,0.9280504591625757,40,38,0.9228171401518375,0.9915043251021473,0.553724623487555,0.940797968893944
659316_293167,659316,293167,0,231,132,0.5714179848086316,0.9950166204530458,0.788077573229075,0.9636826769787841,80,45,0.5522936947529299,0.9958252169925667,0.613620238046608,0.9733624343142377,69,47,0.7511135734731451,0.9964736059690615,0.6765746576074834,0.9619572496170847,83,47,0.6942783238173497,0.9946409950208555,0.6373297494456379,0.9508665092480084,231,132,0.6399680590459241,0.9935696030446989,0.8196817921036302,0.958282376499311
19738435_7149578,19738435,7149578,0,40,799,0.2954383253809612,0.9939866059612976,0.65726123666931,0.9467859135231972,14,282,0.29515639955550754,0.9656102869914807,0.404771108026285,0.9272760385270139,17,247,0.33034574892391344,0.977510712238004,0.41299160584902295,0.9493848972940766,17,283,0.32744868888480144,0.9736170931818126,0.5026706818342617,0.936374948397167,40,799,0.31942379346089916,0.9931879106046744,0.6773860380786481,0.9681855249553621
11840277_8119563,11840277,8119563,0,85,28,0.36551000714494514,0.9924088680875702,0.4465877898349073,0.9250515008959703,27,10,0.39870092481191427,0.9976910593081567,0.31518826214650153,0.9407223298999349,27,14,0.6459927441075388,0.9745247293952942,0.4218779982860088,0.9111241783985788,27,14,0.6403661740034058,0.974669011930844,0.42601798591116047,0.9136301865943488,85,28,0.4676036269294052,0.9873249063755185,0.4587215132915293,0.947071721424381
3024987_3309233,3024987,3309233,0,74,105,0.6575834993755881,0.988371056836678,0.7323913611147626,0.93867921800505,27,37,0.7169179873979937,0.9839662719355148,0.4998564711630944,0.9546563290611556,29,41,0.7607789980904265,0.9932524523406394,0.6562687230617261,0.9591659147509197,29,42,0.7485603207280888,0.9948978922936408,0.5941556281682201,0.9593297619457644,74,105,0.7273903798110135,0.9947633196496444,0.6909926695562971,0.9555528148066911
11082670_9824814,11082670,9824814,0,345,434,0.7733259222774529,0.9988199631586426,0.7844078811956146,0.9772601943836736,151,159,0.9471788276420308,0.9886660432919492,0.800416858787159,0.9747704063884531,139,164,0.8635469779774857,0.9900644851154622,0.6635905216934799,0.9323743572218938,154,168,0.9325403234780033,0.994870883918943,0.7948366357297457,0.9710314155995361,345,434,0.8164700932482204,0.9938830514385605,0.8387027811712267,0.9676260922215656
13852596_6421904,13852596,6421904,1,285,239,0.8180995255661081,0.9960374461481003,0.8376485907731905,0.9722789353651312,108,84,0.7651788058601279,0.9954091912489305,0.7422671863964929,0.9816221178960545,109,97,0.879929584427974,0.982956082508813,0.6340890234548604,0.8930880403392845,113,97,0.8895622185770334,0.996540297060746,0.7438612969452726,0.9638510830997602,285,239,0.8493319542955139,0.9984350527136394,0.8258569806816275,0.983398919846878
22734545_7872659,22734545,7872659,0,77,240,0.3863480863461251,0.9978241954101905,0.7454641092878829,0.9698852530020761,31,92,0.37518638694017376,0.9938945647477323,0.5501155722635247,0.9744405568812226,34,94,0.5344409343598987,0.9875507674307592,0.631643727327155,0.957770991992393,34,94,0.5437469630927381,0.9861580189615622,0.6099899445960384,0.9544587563765184,77,240,0.48347497784829385,0.9972862849349863,0.7573860351757518,0.9795202097820912
4593011_12146394,4593011,12146394,0,159,547,0.3693817073846792,0.9986161475826435,0.7483884052674621,0.9802277534309017,48,207,0.3281412616829409,0.9859724654514879,0.6129012220626687,0.9639852357417138,52,162,0.49979269495640083,0.9939149898061512,0.6321793720478956,0.9429222284753831,53,162,0.5107448867077112,0.9942335960691464,0.6101849591827679,0.9308380817859478,159,547,0.44473115924802187,0.9916165168541751,0.7566269349650452,0.9636619792369725
15799935_12146394,15799935,12146394,0,121,547,0.3331720161491447,0.9891250004541439,0.7076171957496324,0.9637784887686981,49,207,0.3299445272957759,0.9956550245072674,0.6639480139231093,0.9805057303183787,41,162,0.4561097742061433,0.9893449636207823,0.5675890984794301,0.9417644395386998,53,162,0.5112336529967201,0.9934521788435982,0.568935872759577,0.9187185483813046,121,547,0.40309281820546855,0.9853177448917882,0.647371657542825,0.9370524342011627
12454178_8815137,12454178,8815137,0,76,97,0.7535609511389337,0.9977642076592591,0.6985919293004871,0.9691520903092332,27,40,0.6637967503926526,0.9882047826430241,0.4604508052472117,0.9495493018537023,29,36,0.8379492064407181,0.9953153641338376,0.5808397035070494,0.9640800596686426,29,42,0.7735346462807665,0.9890349473244542,0.48863610552142533,0.930570165220671,76,97,0.8063028637874173,0.9958805755882595,0.7240877424188848,0.9711723092904003
14390569_5399593,14390569,5399593,0,132,41,0.37500196518221657,0.9940438781605142,0.5519933819218221,0.9541123135682265,54,15,0.33885176225756486,0.9898070477811973,0.4744395040500773,0.963864887510902,57,19,0.5091194441687579,0.9767913391981257,0.5430625657795835,0.9419247463801785,57,19,0.5091194441687579,0.9767913391981257,0.5430625657795835,0.9419247463801785,132,41,0.47405792514037626,0.9898565722589885,0.7010562743731312,0.9687173515208242
804637_338852,804637,338852,0,156,127,0.7864385262260094,0.9908976491318359,0.6337594927070459,0.9665590643306308,68,45,0.6363786120051661,0.9902475544133396,0.6489897177601641,0.9735315570959778,58,34,0.6874173157853444,0.9912526703781056,0.5790201688331538,0.9645755743878656,58,38,0.7380136088250201,0.9932361151060273,0.5761130263692193,0.9497614278352218,156,127,0.8229753887498275,0.9908484627376657,0.7292487018020617,0.9628859359468614
16550855_3024970,16550855,3024970,0,83,65,0.755449569483004,0.9881249381248008,0.6038461816058769,0.9267031514807604,30,26,0.8605088730674375,0.9738113382445879,0.4721504398435644,0.9423843961016232,34,25,0.7914904279921764,0.9911143558664587,0.5082664671206795,0.9305155113616748,34,25,0.7970721371696118,0.9922843455123413,0.503857771620498,0.9153097322924262,83,65,0.8060357003837596,0.9992519805999859,0.609140064032988,0.9449917323595779
12085127_17580775,12085127,17580775,0,51,471,0.3037599142547203,0.9958316530552903,0.7217600485718338,0.9653923321332009,19,182,0.3012083741966682,0.9815422372776574,0.4625559880097514,0.9463968037892623,18,165,0.3831506665823987,0.9651981705552086,0.4962857688205822,0.9116778464623951,20,184,0.3899261611496741,0.9680713817676271,0.47176789812219455,0.9053479373312932,51,471,0.3632040560896335,0.9868274557681695,0.6796790002308948,0.9603996217358717
596993_16557837,596993,16557837,0,108,154,0.6665863132768761,0.9935102376713917,0.7162521262352228,0.9499629094193677,43,68,0.6183601429028547,0.9929067184780449,0.6335554884974515,0.9719378097616556,43,56,0.8137245460785848,0.9939713674189241,0.6657887295284269,0.9453003277815009,43,68,0.7324770414837289,0.9923368638384994,0.5398855684721691,0.9103352281326785,108,154,0.7383519947406234,0.9985945510252535,0.7231415032910062,0.9603331723965041
6009527_8942491,6009527,8942491,0,149,42,0.36454656002180397,0.9927960240282444,0.5421597908575138,0.9647127772719348,63,14,0.3251447423180052,0.9952374423451834,0.4257028658912132,0.9450256169233187,47,16,0.4870324561210106,0.9799580531470327,0.44398690604430235,0.9457797330077928,67,16,0.48258544495418376,0.9668303073514467,0.4201298761733935,0.8867407410292921,149,42,0.45096682395320153,0.9936692452632627,0.6454111968795064,0.9710967597018406
8490710_15500892,8490710,15500892,0,246,142,0.5909480091248379,0.9946901843364792,0.6841585583071348,0.9579824077582383,87,53,0.6013386100878705,0.9978650881384455,0.5749887362167629,0.9664442975175256,87,49,0.6814135990699284,0.9921643595933147,0.6791066832675989,0.9617458883251356,90,55,0.7146184621442209,0.9894917482611022,0.7030909226571971,0.9593353625470522,246,142,0.6584504359245112,0.9931430858324071,0.8036612221967566,0.9605518271689681
16550855_2398448,16550855,2398448,0,83,131,0.6162633281132125,0.9911129329378766,0.6962841241597701,0.95135430639918,30,48,0.6080215747852599,0.9845988827541714,0.532106354472281,0.9598935258668104,34,49,0.7654246058325925,0.9956640864303216,0.590887950781982,0.9495437199043975,34,49,0.764859059275872,0.995525578473933,0.6491258198279193,0.9439156840956393,83,131,0.6841899373285792,0.997962127296733,0.6606117669687762,0.958918675356056
2521141_2910383,2521141,2910383,0,201,149,0.7088087599825911,0.9960611835148527,0.713873595426564,0.9819426876672631,70,56,0.7902096428546115,0.9887505857803615,0.6595550066538935,0.9507916088365043,72,58,0.8520008286117934,0.9978909977329087,0.7090326918126504,0.9689048587559932,72,58,0.8577496989830863,0.9968909304153638,0.7293717368276393,0.9612213374285061,201,149,0.7708075361109779,0.9985807225386911,0.7889070339317067,0.9872973964197567
3683344_14598566,3683344,14598566,0,145,43,0.36543421304566187,0.9915041728349885,0.6078447512763698,0.9309926430422607,54,16,0.36096169289701685,0.976953021659484,0.40628680370349446,0.9492832495160163,53,20,0.5174805139148518,0.9882430794407312,0.48277228833463737,0.9467266501062296,56,20,0.5468980808176142,0.9820086625685728,0.48936259643377444,0.9368847635280069,145,43,0.4603326636200591,0.9928038155579008,0.5807549057072672,0.9550927281815907
20024612_755203,20024612,755203,0,256,156,0.59747586257472,0.9950416160276805,0.7032615765167315,0.9724696637332035,100,68,0.660781262765186,0.9945949327238655,0.84128902654552,0.9844670762238035,102,58,0.6494560816587331,0.9852312696354597,0.6677669369421741,0.9269171613953595,102,58,0.6834553799748024,0.9972121088416988,0.7244222054183102,0.9757461018181077,256,156,0.6643423706070803,0.9977643162113801,0.8066658625270815,0.9771996672538604
12055086_11005804,12055086,11005804,0,54,81,0.6343595740809291,0.9926184212776935,0.6169049731854067,0.9704920565189928,17,27,0.6037070377203949,0.9834611184957787,0.45611307736053275,0.9446360751971827,19,31,0.6986434683946691,0.9859887917333638,0.3880783575315302,0.9261363023065129,19,35,0.6729000220397707,0.9788561567852715,0.40517682838779123,0.905735831889447,54,81,0.7013382821963824,0.9937556211961305,0.6831943776371463,0.9763257873592062
10504714_21921000,10504714,21921000,0,75,98,0.7313568551277888,0.9960611072327203,0.6874120215963175,0.9775501492780151,31,40,0.7587630239447616,0.9987421184351385,0.5437878591334184,0.9735265016266387,33,37,0.9041664835833044,0.9952548868769943,0.5597139911469978,0.9587377133799709,33,41,0.8453550502033113,0.9968101651864442,0.5500219786753846,0.9722522860354975,75,98,0.7817393222026368,0.9994811292079054,0.7712663475478796,0.9794732275128419
2396191_19335986,2396191,19335986,0,251,95,0.4286754397720184,0.99392169239842,0.7603147807487024,0.9784083800091147,104,44,0.42743111493899644,0.9978506493827858,0.6614121135787268,0.9833565588846366,89,34,0.5362156000102976,0.9915897427908775,0.6647648280382465,0.96060123592656,94,40,0.5789394130346793,0.9933994344373922,0.6494627256234331,0.953457243720401,251,95,0.5157483706238405,0.9936354386290217,0.742844572696118,0.9775478637151663
20602651_17792212,20602651,17792212,0,71,34,0.5172915164653076,0.9971267298755043,0.6577706087754622,0.9603596971778551,25,14,0.5416309343572029,0.9826749495873126,0.39066040608922126,0.9453096379589218,25,14,0.6723277466214982,0.9795372007733711,0.4169553487505977,0.9341355502544477,27,14,0.6575483815756021,0.9787961458673735,0.40553835237069635,0.9226336037276622,71,34,0.5891684900404379,0.9920303755922322,0.6018595088774025,0.9599699399526791
8132219_11005804,8132219,11005804,0,85,81,0.9358351354170817,0.995992225183015,0.6027636965002033,0.9761588404628303,28,27,0.9469853156557478,0.9955764970601588,0.4345291137979417,0.9430736289001328,33,31,0.9285158106812675,0.9985704205537568,0.45190909016862724,0.9399021464807276,33,35,0.925809285603493,0.9972490705372142,0.5308797513156115,0.9400808665137046,85,81,0.9472429051899987,0.9988984828806919,0.6942178374194863,0.9819331299670017
12428013_2113444,12428013,2113444,0,196,83,0.44788692693437804,0.9928105009027755,0.6190968391847144,0.9560872305270481,84,28,0.3840024879427698,0.9948394819669105,0.5390466780168948,0.9640485236548436,62,32,0.6266813521134171,0.9927302870166561,0.520712803460309,0.9463176389133332,88,32,0.588513144814537,0.989420086562061,0.5695984534571173,0.9204149658891849,196,83,0.533964399867033,0.9975942754340276,0.7186566726383582,0.9705555341667078
5707205_949327,5707205,949327,0,441,453,0.959802707728648,0.9940343646904373,0.8671378329144502,0.9819265514905932,182,176,0.9626695341028468,0.9945492835540655,0.7980945789063524,0.9794301673385903,142,150,0.9516043151488034,0.9988910334902568,0.7962206165084578,0.9759842690388829,184,183,0.9489264977188858,0.9914801546127272,0.7806968977603026,0.9499364761912619,441,453,0.9626666410390653,0.9938299559440444,0.8436246991960366,0.9694416581430184
23161545_20011285,23161545,20011285,0,142,137,0.9482875693366906,0.996928645856281,0.7154529259762707,0.9683068380341273,53,57,0.9255347070312712,0.9969749451732766,0.5860765281899658,0.9653161819616835,49,52,0.9448081594613865,0.9971079888322253,0.6307988619798197,0.9756061940959229,55,61,0.903457257993926,0.9925597979420917,0.6581795860665487,0.9544652734974305,142,137,0.9584055579671675,0.9975743145482033,0.8125372552431561,0.9756706545614167
2461169_1097146,2461169,1097146,0,107,71,0.6388210386613201,0.9962708529508936,0.7008747160322144,0.977768657830642,35,26,0.7250252161509172,0.9789305374986655,0.4821902850519112,0.955720039396391,39,31,0.8212940904566715,0.9842292650523382,0.4847255416167414,0.9253922202226341,39,31,0.834595428808291,0.9954077123047747,0.5706813105357493,0.9653355311446071,107,71,0.6972426932349651,0.9974475983787204,0.6862695729892729,0.9744088747671696
4168534_16572931,4168534,16572931,0,111,107,0.9337213026046677,0.9931123283990857,0.7134651600329969,0.9416955558799773,40,38,0.9472213344974524,0.9980573644660398,0.6018574387831349,0.9741189388970856,43,43,0.9769638947396606,0.9979280796365477,0.6183798514013887,0.9744277851435883,43,43,0.9750596944778557,0.997967625082873,0.592529123424369,0.9703535180306544,111,107,0.9587031716335283,0.9989055931020354,0.7813321695955946,0.9808151171820053
11865906_2511579,11865906,2511579,0,105,116,0.8838447025340105,0.9980533545746388,0.7515043467746441,0.9824645665338103,40,40,0.9720225713161541,0.9824617742432827,0.5943610240240584,0.9585303755395631,36,45,0.845810501295767,0.9978255638737404,0.6723112908307931,0.9723856801914618,36,45,0.8474200159187477,0.9968049641805024,0.6239938583047929,0.9508718707987629,105,116,0.9029065779983018,0.9957274400723559,0.7800378907395245,0.9716516377844396
20751378_17337238,20751378,17337238,0,42,161,0.34218848985984085,0.9945611577577623,0.5472148838482631,0.9573638870413353,17,66,0.3381763499647184,0.9840127729734099,0.40437937517062517,0.9581346341715021,20,57,0.5523165992929783,0.9784300355289266,0.4902833817369021,0.9167382126081011,20,57,0.5551644540106595,0.9786690096965902,0.5024675494911962,0.9141860912139707,42,161,0.4226392962203556,0.9907876914085654,0.6257867692925623,0.9525742574820885
6742637_23335922,6742637,23335922,0,74,45,0.5902913665147275,0.9934805697344993,0.5851470141710928,0.9504659724960417,30,17,0.5591837794272304,0.9756650066303189,0.4610728972157685,0.9390200687274809,30,22,0.7901856688821245,0.9955125734201226,0.6389523193318694,0.9613667214263298,30,22,0.8007091733310202,0.9954758627583585,0.5217703863695454,0.9476810396623044,74,45,0.6636516220486058,0.9978259049633462,0.6546515196034258,0.9736502373268214
9805906_11546108,9805906,11546108,0,65,133,0.5271955366518185,0.9965860504919483,0.7029855648762362,0.967245415221484,24,42,0.5713873770692305,0.98291364653837,0.5388217182004953,0.9567355008513294,30,46,0.7266777713089294,0.9907569142700595,0.5204922211205427,0.9284817560200995,30,47,0.7225884169390883,0.9921393713866767,0.5420804525027066,0.9323869743456868,65,133,0.5973041624764497,0.9977180615632937,0.6854518755987056,0.9810674272132002
13783898_18570190,13783898,18570190,0,107,158,0.646810819667268,0.9966287229364222,0.6750563831238041,0.9792770921899955,35,63,0.5488677632649133,0.9784740816074079,0.526146520884381,0.9558324806023119,39,68,0.6618491669255184,0.9947859819442418,0.6199268198297938,0.956826519582967,39,74,0.671580802564406,0.9909203568013811,0.5955189730546737,0.9431098996251027,107,158,0.7132789331395195,0.9946749661585412,0.7073283796371576,0.9766855404953083
14303294_937612,14303294,937612,1,59,53,0.8751827873912549,0.9985012810717356,0.699598749628819,0.9843386212827211,20,21,0.9430047641726995,0.9915745979873348,0.36577468123825096,0.9490726621152067,25,21,0.8647557812351467,0.9948583106628398,0.42792711599409117,0.9413108021140602,25,21,0.8745088408051568,0.9970392123480569,0.4944993308254845,0.9504122997090027,59,53,0.8977033431573965,0.9969685366963636,0.6342800119718155,0.980009576101116
810342_8754809,810342,8754809,0,132,468,0.36672697406880495,0.9967650268477297,0.8184910694846241,0.9837666160881702,45,169,0.3450580552412048,0.9877292374755601,0.6736375041819684,0.9644301603666626,47,168,0.48330054380253307,0.9903235541207848,0.7069999618912884,0.961948144521006,47,185,0.50032828828223,0.9864319961272106,0.7300803807586825,0.9446408506724474,132,468,0.4591902671898881,0.9978118629300959,0.8344212381498701,0.985519489897989
4982745_17901739,4982745,17901739,0,191,197,0.9513655650202856,0.9981716793202029,0.7605721254025606,0.9736772701622141,68,75,0.9023321768326257,0.9906623898118723,0.6277593340605172,0.9685457287638733,62,72,0.8946554525019017,0.9969915576968272,0.7297337009116455,0.9699716593438509,62,76,0.86320196864526,0.9953671812582259,0.7117737334037102,0.950489564464805,191,197,0.9488542558119208,0.9889006328440958,0.764283029482588,0.9522702059698981
16621499_6871529,16621499,6871529,0,102,49,0.5441868655144357,0.9983847549046114,0.6515450762838049,0.9783128143749705,32,16,0.48863038877620524,0.9845113578017008,0.4178478022337657,0.9535446453390591,34,21,0.712852216986839,0.9882632374863086,0.566158922974371,0.9491720145967737,34,21,0.7219422208701723,0.988053055157185,0.5435804184211315,0.9374210546024673,102,49,0.6222067831943188,0.9898733813766754,0.7045896495302351,0.9719386342427968
2668853_17207832,2668853,17207832,0,107,41,0.4297754013697548,0.988600660074185,0.6942147339697649,0.9188032309172822,35,13,0.3920563069192729,0.9853198514043285,0.39340880035672576,0.9483863429781747,39,14,0.5327073797554137,0.9717545053031907,0.48163139311044056,0.9343534314034863,39,14,0.5312434240022202,0.9724977419525417,0.48570956452223735,0.9400139953761231,107,41,0.5069123711913398,0.9924690739617787,0.679677593233957,0.9287538622787689
10728243_17193692,10728243,17193692,0,96,87,0.8880250290836581,0.9928171361321354,0.7057319528086989,0.9741507394781163,37,32,0.8543950461285517,0.9934818965019422,0.5050761365225843,0.9532470601752789,34,34,0.9737597445614066,0.9981975713352564,0.5686156853527151,0.9729671492584118,40,36,0.9034302446048864,0.9954958190978431,0.5025798757118507,0.9487803119896552,96,87,0.9082424206222743,0.9979920082875718,0.6754015263030202,0.9763890592029405
12869602_732800,12869602,732800,0,94,177,0.56192155515202,0.9931928615204187,0.7183934958128579,0.9722038051111919,37,68,0.5285861871811243,0.9964336170303685,0.5951677695852435,0.9775702419023584,30,73,0.5600284296061986,0.9856661715102172,0.6307560658358065,0.9579520755371048,38,73,0.6420508409890121,0.9921794326787226,0.56455700461184,0.9448268108066936,94,177,0.6436482336757625,0.9937574674367442,0.7323031260425428,0.9703391340569713
12586404_19784131,12586404,19784131,0,156,89,0.5859942433602219,0.9970545564726694,0.7541491506145055,0.9701447678392305,57,32,0.5516544792402626,0.990202072024539,0.5498191222200005,0.967889699068152,65,34,0.6435866758310764,0.9914283040544893,0.6346981713121527,0.9693317648036992,67,34,0.6564005983709909,0.9891125549522625,0.5317411124883777,0.9551825434724814,156,89,0.6549234749798879,0.9952722271087954,0.7626457747309653,0.9713850594331973
